,flow id:,first send:_no_sp,last send:_no_sp,last arrive:_no_sp,send num:_no_sp,receive num:_no_sp,send size:_no_sp,receive size:_no_sp,FCT:_no_sp,origin_pg:_no_sp,first send:_sp,last send:_sp,last arrive:_sp,send num:_sp,receive num:_sp,send size:_sp,receive size:_sp,FCT:_sp,origin_pg:_sp,FCT Change,FCT % Change
2311,11:0:251 11:0:41 10071 100 17,2.079019136,199.835266956,199.835240958,66131,66129,918340,916880,197.756221822,3,2.079019136,199.996669931,199.996643933,66381,66379,919800,918340,197.917624797,3,0.16140297500001566,0.08161714130304036
2312,11:0:251 11:0:41 10068 100 17,2.078093539,199.832268365,199.832242367,66128,66126,943500,942000,197.754148828,3,2.078093539,199.99367134,199.993645342,66377,66375,945000,943500,197.915551803,3,0.16140297499998724,0.08161799686962329
2313,11:0:251 11:0:41 10067 100 17,2.077784739,154.563251194,154.861941506,38914,39067,708288,708288,152.784156767,3,2.077784739,154.466132139,154.765365065,38980,39132,708288,708288,152.687580326,3,-0.09657644100002472,-0.06321103119828478
2314,11:0:251 11:0:41 10066 100 17,2.07748154,199.828960174,199.828934176,66127,66125,867673,866213,197.751452636,3,2.07748154,199.988694152,199.988668154,66375,66373,868716,867673,197.911186614,3,0.15973397799999134,0.08077512244322815
2315,11:0:251 11:0:41 10065 100 17,2.07725174,199.828656975,199.828630977,66127,66125,687497,686404,197.751379237,3,2.07725174,199.994826737,199.994800739,66476,66474,706078,704985,197.917548999,3,0.16616976199998135,0.08402963490880694
2316,11:0:251 11:0:41 10064 100 17,2.076940541,199.827515176,199.827489178,66127,66125,943500,942000,197.750548637,3,2.076940541,199.988161153,199.988135155,66374,66372,945000,943500,197.911194614,3,0.1606459770000015,0.08123667828345225
2317,11:0:251 11:0:41 10062 100 17,2.076318143,199.824242186,199.824216188,66126,66124,943500,942000,197.747898045,3,2.076318143,199.984803961,199.984777963,66374,66372,945000,943500,197.90845982,3,0.1605617749999908,0.08119518669343982
2318,11:0:251 11:0:41 10091 100 17,2.085019117,199.848942116,199.848916118,66144,66142,943500,942000,197.763897001,3,2.085019117,199.713249955,199.713223957,66189,66187,943500,942000,197.62820484,3,-0.13569216100000858,-0.06861321154048783
2319,11:0:251 11:0:41 10061 100 17,2.076088343,199.82277559,199.822668193,66124,66122,687497,686404,197.74657985,3,2.076088343,199.986581756,199.986555758,66475,66473,707171,706078,197.910467415,3,0.16388756500001023,0.08287757245881401
2320,11:0:251 11:0:41 10060 100 17,2.075777144,199.822464391,199.822438393,66124,66122,943500,942000,197.746661249,3,2.075777144,199.982952767,199.982926769,66373,66371,945000,943500,197.907149625,3,0.16048837599998933,0.08115857683073824
2321,11:0:251 11:0:41 10059 100 17,2.075465945,199.7191285,199.719102502,65890,65888,934620,933120,197.643636557,3,2.075465945,199.906484587,199.906458589,66157,66154,936120,934620,197.830992644,3,0.18735608699998352,0.09479489968094694
2322,11:0:251 11:0:41 10034 100 17,2.071640967,16.143504552,16.499466501,386,408,8344,8344,14.427825534,1,2.071640967,4.799603709,4.803615254,42,52,2451,2451,2.731974287,1,-11.695851247,-81.06454586270159
2323,11:0:251 11:0:41 10085 100 17,2.083247123,199.845413925,199.845387927,66142,66140,943500,942000,197.762140804,3,2.083247123,199.710784363,199.710758365,66188,66186,943500,942000,197.627511242,3,-0.13462956200001486,-0.06807650921085286
2324,11:0:251 11:0:41 10043 100 17,2.072113158,12.355550735,12.745808577,236,258,8298,8298,10.673695419,1,2.072113158,7.198488109,7.19884251,200,214,8786,8786,5.126729352,1,-5.546966067,-51.9685624261488
2325,11:0:251 11:0:41 10023 100 17,2.071135578,12.729599268,13.116610126,240,261,8260,8260,11.045474548,1,2.071135578,6.806852571,6.80711857,191,204,8798,8798,4.735982992,1,-6.309491555999999,-57.12286537424014
2326,11:0:251 11:0:41 10022 100 17,2.071102379,17.833779276,18.191784291,479,511,8272,8272,16.120681912,1,2.071102379,6.812114517,6.812452916,293,311,8692,8692,4.741350537,1,-11.379331375,-70.5883996540456
2327,11:0:251 11:0:41 10069 100 17,2.078404738,199.83381636,199.833790362,66130,66128,943500,942000,197.755385624,3,2.078404738,199.995449135,199.995423137,66381,66379,945000,943500,197.917018399,3,0.16163277499998685,0.08173369058444027
2328,11:0:251 11:0:41 10020 100 17,2.07099878,14.284880929,14.65507546,293,310,8352,8352,12.58407668,1,2.07099878,7.292203926,7.292530521,218,225,8838,8838,5.221531741,1,-7.362544939000001,-58.506834678632934
2329,11:0:251 11:0:41 10094 100 17,2.085866915,199.719742898,199.7197125,65756,65753,866586,865108,197.633845585,3,2.085866915,199.902414599,199.902388601,66013,66011,868064,866586,197.816521686,3,0.18267610099999843,0.09243158754477182
2330,11:0:251 11:0:41 10054 100 17,2.074205149,30.427899891,30.770993945,1363,1397,66226,66226,28.696788796,2,2.074205149,30.101926801,30.439006724,1365,1399,66398,66398,28.364801575,2,-0.33198722099999856,-1.1568793406120539
2331,11:0:251 11:0:41 10019 100 17,2.070938581,14.283892535,14.653713466,306,329,8328,8328,12.582774885,1,2.070938581,8.37846548,8.37876248,254,267,8825,8825,6.307823899,1,-6.2749509859999995,-49.86937335643194
2332,11:0:251 11:0:41 10027 100 17,2.071349974,14.990489393,15.35472022,338,362,8317,8317,13.283370246,1,2.071349974,7.292335724,7.29267192,246,259,8851,8851,5.221321946,1,-8.0620483,-60.692792195773606
2333,11:0:251 11:0:41 10017 100 17,2.070783582,23.123559191,23.473789511,777,805,8339,8339,21.403005929,1,2.070783582,13.233775916,13.234109916,557,566,8727,8727,11.163326334,1,-10.239679594999998,-47.842249957636774
2334,11:0:251 11:0:41 10088 100 17,2.08418072,199.719439699,199.719405701,65730,65728,913960,912500,197.635224981,3,2.08418072,199.905862189,199.905836191,65986,65983,915420,913960,197.821655471,3,0.18643049000002065,0.09433059821089256
2335,11:0:251 11:0:41 10041 100 17,2.07199236,13.859576105,14.234062186,280,301,8217,8217,12.162069826,1,2.07199236,8.024218451,8.02455805,256,267,8711,8711,5.95256569,1,-6.209504136,-51.05631051982089
2336,11:0:251 11:0:41 10090 100 17,2.084707918,199.848097918,199.84807192,66144,66142,920941,919441,197.763364002,3,2.084707918,199.712635557,199.712609559,66189,66187,920941,919441,197.627901641,3,-0.13546236100000897,-0.06849719698267219
2337,11:0:251 11:0:41 10024 100 17,2.071199577,20.403242881,20.747672566,606,629,8299,8299,18.676472989,1,2.071199577,12.135327893,12.135714094,436,444,8719,8719,10.064514517,1,-8.611958472000001,-46.11126778097899
2338,11:0:251 11:0:41 10014 100 17,2.070654785,19.602879311,19.95213217,577,607,8275,8275,17.881477385,1,2.070654785,7.199974693,7.200249091,327,343,8885,8885,5.129594306,1,-12.751883078999999,-71.3133641278265
2339,11:0:251 11:0:41 10013 100 17,2.070594586,14.28314474,14.652943472,290,307,8350,8350,12.582348886,1,2.070594586,8.299683032,8.300115232,219,226,8890,8890,6.229520646,1,-6.35282824,-50.490002284617944
2340,11:0:251 11:0:41 10026 100 17,2.071297175,13.868885827,14.243697712,294,317,8318,8318,12.172400537,1,2.071297175,6.7417828,6.741932797,223,236,8753,8753,4.670635622,1,-7.501764915,-61.62929729593731
2341,11:0:251 11:0:41 10045 100 17,2.072284557,63.411089408,63.727456218,6198,6272,65983,65983,61.655171661,2,2.072284557,58.377881893,58.69517771,5386,5454,65983,65983,56.622893153,2,-5.032278507999997,-8.161973071243864
2342,11:0:251 11:0:41 10000 100 17,2.069999999,17.472069137,17.826095327,456,482,8203,8203,15.756095328,1,2.069999999,6.833062344,6.833373144,287,300,8497,8497,4.763373145,1,-10.992722183000001,-69.76806089428098
2343,11:0:251 11:0:41 10001 100 17,2.070028198,18.981622094,19.334267556,518,540,8312,8312,17.264239358,1,2.070028198,10.758624426,10.758848026,372,379,8714,8714,8.688819828,1,-8.575419530000001,-49.67157458939119
2344,11:0:251 11:0:41 10035 100 17,2.071662566,9.604072586,10.002843933,129,143,8324,8324,7.931181367,1,2.071662566,6.828783401,6.829045399,105,113,8324,8324,4.757382833,1,-3.1737985339999994,-40.01671865941078
2345,11:0:251 11:0:41 10055 100 17,2.074238748,104.18083425,104.481444761,16180,16276,405328,405328,102.407206013,3,2.074238748,104.521576544,104.817204863,16307,16404,405328,405328,102.742966115,3,0.33576010199999473,0.3278676521624581
2346,11:0:251 11:0:41 10003 100 17,2.070123196,12.724561314,13.111282973,250,273,8336,8336,11.041159777,1,2.070123196,7.304984458,7.305322057,213,228,8965,8965,5.235198861,1,-5.805960916000001,-52.58470154643068
2347,11:0:251 11:0:41 10018 100 17,2.070824781,32.855929674,33.195815799,1594,1633,8308,8308,31.124991018,1,2.070824781,4.014465678,4.985086269,37,47,1260,1260,2.914261488,1,-28.21072953,-90.63690817994247
2348,11:0:251 11:0:41 10016 100 17,2.070751383,16.060029494,16.416803433,385,409,8212,8212,14.34605205,1,2.070751383,7.292129327,7.292457522,259,272,8706,8706,5.221706139,1,-9.124345911,-63.601790089699286
2349,11:0:251 11:0:41 10080 100 17,2.081699128,199.842291535,199.842265537,66139,66137,943500,942000,197.760566409,3,2.081699128,199.707202373,199.707176375,66187,66185,943500,942000,197.625477247,3,-0.13508916200001408,-0.06830945342289747
2350,11:0:251 11:0:41 10006 100 17,2.070230393,31.503333491,31.841853968,1458,1495,8226,8226,29.771623575,1,2.070230393,16.995081542,16.995491743,893,903,8940,8940,14.92526135,1,-14.846362225,-49.8674927405265
2351,11:0:251 11:0:41 10015 100 17,2.070700384,12.727939889,13.114921948,244,264,8263,8263,11.044221564,1,2.070700384,7.197702727,7.198013127,194,207,8758,8758,5.127312743,1,-5.916908821000001,-53.57470227043337
2352,11:0:251 11:0:41 10092 100 17,2.085330316,199.849609514,199.849583516,66144,66142,687497,686404,197.7642532,3,2.085330316,199.907025586,199.906999588,66363,66361,695148,694055,197.821669272,3,0.05741607199999521,0.029032583528596563
2353,11:0:251 11:0:41 10005 100 17,2.070192194,12.730806653,13.117911913,245,265,8363,8363,11.047719719,1,2.070192194,7.584687358,7.584825759,204,217,8758,8758,5.514633565,1,-5.533086154,-50.08351311161644
2354,11:0:251 11:0:41 10078 100 17,2.081086329,199.84022014,199.840194142,66138,66136,934124,932624,197.759107813,3,2.081086329,199.70474638,199.704720382,66184,66182,934124,932624,197.623634053,3,-0.13547376000002487,-0.06850443526885658
2355,11:0:251 11:0:41 10007 100 17,2.070254792,14.979364043,15.343516671,333,356,8227,8227,13.273261879,1,2.070254792,7.199888694,7.200156293,235,248,8803,8803,5.129901501,1,-8.143360378,-61.35161388538442
2356,11:0:251 11:0:41 10087 100 17,2.083869521,199.846650721,199.846624723,66144,66142,943500,942000,197.762755202,3,2.083869521,199.71171796,199.711691962,66189,66187,943500,942000,197.627822441,3,-0.13493276099998752,-0.06822961222509451
2357,11:0:251 11:0:41 10021 100 17,2.07105678,13.116685924,13.490077846,255,274,8402,8402,11.419021066,1,2.07105678,6.806536777,6.806696976,187,198,8887,8887,4.735640196,1,-6.683380870000001,-58.52849234072865
2358,11:0:251 11:0:41 10004 100 17,2.070170595,28.376927974,28.719748391,1204,1246,8207,8207,26.649577796,1,2.070170595,9.433045973,9.433357573,572,590,8526,8526,7.363186978,1,-19.286390818,-72.37034284608748
2359,11:0:251 11:0:41 10073 100 17,2.079633534,40.836603918,41.160783879,2467,2507,114912,114912,39.081150345,3,2.079633534,40.661069658,40.984891635,2484,2522,114912,114912,38.905258101,3,-0.17589224399999637,-0.4500692595976767
2360,11:0:251 11:0:41 10012 100 17,2.070525987,13.17284305,13.543394586,246,262,8300,8300,11.472868599,1,2.070525987,4.765514334,4.800997492,30,37,2289,2289,2.730471505,1,-8.742397094,-76.20062078251297
2361,11:0:251 11:0:41 10010 100 17,2.070416589,13.112030162,13.485377685,260,282,8322,8322,11.414961096,1,2.070416589,7.199942294,7.200188692,209,224,8792,8792,5.129772103,1,-6.285188993000001,-55.06097603085516
2362,11:0:251 11:0:41 10079 100 17,2.081397528,199.841439337,199.841413339,66139,66137,913308,911856,197.760015811,3,2.081397528,199.706276776,199.706250778,66187,66185,913308,911856,197.62485325,3,-0.13516256099998714,-0.06834675879534846
2363,11:0:251 11:0:41 10031 100 17,2.07151797,28.984977507,29.330343957,1261,1304,8255,8255,27.258825987,1,2.07151797,8.022463668,8.022739664,518,537,8442,8442,5.951221694,1,-21.307604293,-78.1677255768895
2364,11:0:251 11:0:41 10011 100 17,2.070470588,16.416798032,16.77140899,382,402,8277,8277,14.700938402,1,2.070470588,9.709631712,9.709877311,282,291,8780,8780,7.639406723,1,-7.061531679000001,-48.034564093128296
2365,11:0:251 11:0:41 10037 100 17,2.071762564,24.174154181,24.52415774,899,941,8270,8270,22.452395176,1,2.071762564,8.759377875,8.759764875,486,508,8707,8707,6.688002311,1,-15.764392865,-70.21252183308712
2366,11:0:251 11:0:41 10050 100 17,2.073471953,37.849402907,38.182281844,2113,2153,65883,65883,36.108809891,2,2.073471953,28.437500941,28.783075048,1360,1389,65883,65883,26.709603095,2,-9.399206796000001,-26.030231470859754
2367,11:0:251 11:0:41 10077 100 17,2.08077513,199.839294543,199.839268545,66135,66133,943500,942000,197.758493415,3,2.08077513,199.703820783,199.703794785,66183,66181,943500,942000,197.623019655,3,-0.13547375999999645,-0.06850464809908424
2368,11:0:251 11:0:41 10056 100 17,2.074540348,199.817478206,199.817452208,66121,66118,934021,932521,197.74291186,3,2.074540348,199.975640387,199.975614389,66370,66368,935521,934021,197.901074041,3,0.15816218099999446,0.07998374228046753
2369,11:0:251 11:0:41 10046 100 17,2.072505557,31.80844187,32.149567363,1468,1500,65999,65999,30.077061806,2,2.072505557,31.461468665,31.798457412,1467,1498,65999,65999,29.725951855,2,-0.351109950999998,-1.167367854163055
2370,11:0:251 11:0:41 10029 100 17,2.071442172,13.164085086,13.53512922,267,289,8229,8229,11.463687048,1,2.071442172,6.742017794,6.742337194,212,225,8674,8674,4.670895022,1,-6.792792026000001,-59.25486274666838
2371,11:0:251 11:0:41 10028 100 17,2.071403773,23.782007593,24.133261935,823,852,8310,8310,22.061858162,1,2.071403773,13.500812198,13.501160197,555,564,8817,8817,11.429756424,1,-10.632101738,-48.19223140647802
2372,11:0:251 11:0:41 10009 100 17,2.07035639,13.503956768,13.878153987,273,297,8233,8233,11.807797597,1,2.07035639,6.806809372,6.807087371,207,223,8775,8775,4.736730981,1,-7.071066616,-59.88472073569877
2373,11:0:251 11:0:41 10030 100 17,2.071473571,17.477543503,17.831473293,460,488,8272,8272,15.759999722,1,2.071473571,7.70562916,7.70600316,284,299,8762,8762,5.634529589,1,-10.125470133,-64.2479080685862
2374,11:0:251 11:0:41 10032 100 17,2.071546169,14.989157798,15.353774825,325,345,8353,8353,13.282228656,1,2.071546169,8.04802014,8.04824994,259,268,8814,8814,5.976703771,1,-7.305524884999999,-55.0022520633227
2375,11:0:251 11:0:41 10033 100 17,2.071604568,9.280518886,9.680081197,122,133,8471,8471,7.608476629,1,2.071604568,6.60776277,6.608034165,106,112,8471,8471,4.536429597,1,-3.0720470320000004,-40.37663755568067
2376,11:0:251 11:0:41 10036 100 17,2.071718965,18.587759978,18.944839824,498,520,8316,8316,16.873120859,1,2.071718965,10.758716026,10.758952825,357,366,8784,8784,8.68723386,1,-8.185886999000001,-48.51436238384856
2377,11:0:251 11:0:41 10052 100 17,2.073977151,36.450983381,36.780841729,1954,1991,62399,62399,34.706864578,2,2.073977151,35.414660571,35.747810725,1881,1918,62399,62399,33.673833574,2,-1.0330310040000015,-2.9764457739430012
2378,11:0:251 11:0:41 10038 100 17,2.071815163,12.346267383,12.736394622,239,261,8370,8370,10.664579459,1,2.071815163,7.200035092,7.20037349,179,195,8936,8936,5.128558327,1,-5.536021132,-51.91035570866386
2379,11:0:251 11:0:41 10039 100 17,2.071879762,11.581294543,11.970223729,219,238,8353,8353,9.898343967,1,2.071879762,6.824147444,6.824258043,195,208,8779,8779,4.752378281,1,-5.145965686,-51.98814774629058
2380,11:0:251 11:0:41 10040 100 17,2.071931961,15.745800571,16.104530095,354,374,8276,8276,14.032598134,1,2.071931961,9.357512468,9.357728068,321,329,8853,8853,7.285796107,1,-6.746802027,-48.0794929247847
2381,11:0:251 11:0:41 10042 100 17,2.072055959,13.497755795,13.871825416,267,286,8331,8331,11.799769457,1,2.072055959,7.663775765,7.664100965,204,214,8917,8917,5.592045006,1,-6.207724451,-52.60886217838247
2382,11:0:251 11:0:41 10044 100 17,2.072175157,9.281242884,9.680456794,122,133,8295,8295,7.608281637,1,2.072175157,6.828341802,6.828466003,105,111,8295,8295,4.756290846,1,-2.8519907910000004,-37.48534724490773
2383,11:0:251 11:0:41 10063 100 17,2.076629342,199.825094384,199.825068386,66126,66124,943500,942000,197.748439044,3,2.076629342,199.985426359,199.985400361,66374,66372,945000,943500,197.908771019,3,0.1603319749999912,0.08107875631034261
2384,11:0:251 11:0:41 10008 100 17,2.070306991,20.689223365,21.03883068,619,644,8241,8241,18.968523689,1,2.070306991,12.135230094,12.135618895,436,444,8674,8674,10.065311904,1,-8.903211785000002,-46.93676709359857
2385,11:0:251 11:0:41 10047 100 17,2.072783556,93.377046518,93.688331814,13866,13971,66301,66301,91.615548258,2,2.072783556,84.233803166,84.540257672,11480,11577,66818,66818,82.467474116,2,-9.148074141999999,-9.985285593923383
2386,11:0:251 11:0:41 10089 100 17,2.084483919,199.84717392,199.847147922,66144,66142,669256,668192,197.762664003,3,2.084483919,199.71510315,199.714989952,66202,66200,671384,670320,197.630506033,3,-0.13215797000000862,-0.06682655225457715
2387,11:0:251 11:0:41 10002 100 17,2.070083797,12.724177917,13.111226774,241,262,8439,8439,11.041142977,1,2.070083797,6.774297707,6.774838503,190,205,9315,9315,4.704754706,1,-6.336388271,-57.388879794414784
2388,11:0:251 11:0:41 10048 100 17,2.072970755,29.676088016,30.02238886,1276,1307,66323,66323,27.949418105,2,2.072970755,30.37581712,30.713414247,1370,1401,67678,67678,28.640443492,2,0.6910253869999998,2.4724142177270556
2389,11:0:251 11:0:41 10096 100 17,2.086484913,71.637624832,71.944078913,7942,8012,306000,306000,69.857594,3,2.086484913,71.659519983,71.964473875,8016,8086,306000,306000,69.877988962,3,0.020394961999997463,0.02919505358286096
2390,11:0:251 11:0:41 10075 100 17,2.080168732,199.83741175,199.837385752,66133,66131,916897,915437,197.75721702,3,2.080168732,199.998814725,199.998788727,66382,66380,918357,916897,197.918619995,3,0.16140297499998724,0.08161673057103341
2391,11:0:251 11:0:41 10049 100 17,2.073244554,59.282624292,59.605256278,5402,5478,65869,65869,57.532011724,2,2.073244554,54.604065552,54.924925759,4724,4794,65869,65869,52.851681205,2,-4.680330519000002,-8.135176189306726
2392,11:0:251 11:0:41 10025 100 17,2.071237976,16.784157916,17.13270248,416,440,8236,8236,15.061464504,1,2.071237976,7.292276925,7.29258932,265,276,8651,8651,5.221351344,1,-9.84011316,-65.333043525659
