,flow id:,first send:_no_sp,last send:_no_sp,last arrive:_no_sp,send num:_no_sp,receive num:_no_sp,send size:_no_sp,receive size:_no_sp,FCT:_no_sp,origin_pg:_no_sp,transfer delay:_no_sp,first send:_sp,last send:_sp,last arrive:_sp,send num:_sp,receive num:_sp,send size:_sp,receive size:_sp,FCT:_sp,origin_pg:_sp,transfer delay:_sp,FCT Change,FCT % Change
68,11:0:11 11:0:41 10039 100 17,2.002121964,3.619151124,3.665978292,122,123,8291,8291,1.663856328,1,0,2.002121964,3.619151124,3.665978292,122,123,8291,8291,1.663856328,1,0,0.0,0.0
69,11:0:11 11:0:41 10005 100 17,2.000216996,7.254069662,7.292341535,482,486,8267,8267,5.292124539,1,0,2.000216996,7.23346676,7.23353616,481,483,8267,8267,5.233319164,1,0,-0.05880537499999949,-1.1111865294672632
70,11:0:11 11:0:41 10079 100 17,2.00962293,28.679123622,28.699636767,11522,11547,1048829,1048829,26.690013837,3,0,2.00962293,29.024304633,29.043004186,11886,11912,1048829,1048829,27.033381256,3,0,0.3433674189999998,1.2865014649186666
71,11:0:11 11:0:41 10029 100 17,2.001548373,3.924656228,3.969747023,152,153,8199,8199,1.96819865,1,0,2.001548373,3.924656228,3.969747023,152,153,8199,8199,1.96819865,1,0,0.0,0.0
72,11:0:11 11:0:41 10038 100 17,2.002097765,5.60596479,5.648015844,280,283,8237,8237,3.645918079,1,0,2.002097765,5.598138638,5.598465438,280,282,8237,8237,3.596367673,1,0,-0.049550405999999825,-1.3590652594583386
73,11:0:11 11:0:41 10043 100 17,2.00228476,5.990071465,6.032075326,311,315,8305,8305,4.029790566,1,0,2.00228476,5.971164469,5.971500668,311,313,8305,8305,3.969215908,1,0,-0.06057465800000017,-1.503171368534098
74,11:0:11 11:0:41 10030 100 17,2.001614572,5.907510154,5.948653208,362,365,8228,8228,3.947038636,1,0,2.001614572,4.748465963,4.748710563,343,345,8228,8228,2.747095991,1,0,-1.1999426449999997,-30.401086882089484
75,11:0:11 11:0:41 10031 100 17,2.001647971,4.242865867,4.284964295,187,189,8327,8327,2.283316324,1,0,2.001647971,4.124654409,4.124922209,187,189,8327,8327,2.123274238,1,0,-0.1600420859999998,-7.009194666450422
76,11:0:11 11:0:41 10032 100 17,2.00171197,3.052196953,3.100509707,65,66,8317,8317,1.098797737,1,0,2.00171197,3.052196953,3.100509707,65,66,8317,8317,1.098797737,1,0,0.0,0.0
77,11:0:11 11:0:41 10033 100 17,2.00182597,3.769011785,3.815781951,132,133,8282,8282,1.813955981,1,0,2.00182597,3.769011785,3.815781951,132,133,8282,8282,1.813955981,1,0,0.0,0.0
78,11:0:11 11:0:41 10052 100 17,2.003341952,24.897106065,24.932232961,7736,7756,65538,65538,22.928891009,2,0,2.003341952,13.767248256,13.767511856,4852,4854,65538,65538,11.764169904,2,0,-11.164721105000002,-48.69280900073906
79,11:0:11 11:0:41 10081 100 17,2.010245328,28.554179781,28.589321479,11401,11427,1050000,1050000,26.579076151,3,0,2.010245328,28.911850345,28.943934255,11764,11790,1050000,1050000,26.933688927,3,0,0.35461277599999974,1.3341802174966038
80,11:0:11 11:0:41 10019 100 17,2.000889983,3.520766,3.568032372,92,93,8502,8502,1.567142389,1,0,2.000889983,3.520766,3.568032372,92,93,8502,8502,1.567142389,1,0,0.0,0.0
81,11:0:11 11:0:41 10035 100 17,2.001934368,4.284252098,4.327071925,151,152,8204,8204,2.325137557,1,0,2.001934368,4.175369775,4.175673575,151,152,8204,8204,2.173739207,1,0,-0.15139835000000001,-6.511371748488772
82,11:0:11 11:0:41 10037 100 17,2.002049366,4.629938549,4.672683785,218,220,8272,8272,2.670634419,1,0,2.002049366,4.355949367,4.356289967,218,220,8272,8272,2.354240601,1,0,-0.3163938180000003,-11.84714072989712
83,11:0:11 11:0:41 10080 100 17,2.009934129,28.553868582,28.58901028,11400,11426,1050000,1050000,26.579076151,3,0,2.009934129,28.911539146,28.943623056,11764,11790,1050000,1050000,26.933688927,3,0,0.35461277599999974,1.3341802174966038
84,11:0:11 11:0:41 10040 100 17,2.002175963,3.888583798,3.933836389,118,119,8229,8229,1.931660426,1,0,2.002175963,3.888583798,3.933836389,118,119,8229,8229,1.931660426,1,0,0.0,0.0
85,11:0:11 11:0:41 10058 100 17,2.004243946,29.312270592,29.316333386,12884,12910,1049978,1049978,27.31208944,3,0,2.004243946,29.579282728,29.582466925,13233,13259,1049978,1049978,27.578222979,3,0,0.26613353899999836,0.974416620832501
86,11:0:11 11:0:41 10041 100 17,2.002232162,3.198096404,3.244907957,62,63,8249,8249,1.242675795,1,0,2.002232162,3.198096404,3.244907957,62,63,8249,8249,1.242675795,1,0,0.0,0.0
87,11:0:11 11:0:41 10083 100 17,2.010859726,28.744584442,28.762982194,11613,11639,1049126,1049126,26.752122468,3,0,2.010859726,29.083714682,29.099910642,11980,12007,1049126,1049126,27.089050916,3,0,0.3369284480000019,1.2594456697894698
88,11:0:11 11:0:41 10042 100 17,2.002263161,7.083883019,7.123109493,458,462,8253,8253,5.120846332,1,0,2.002263161,7.062658916,7.062877917,457,459,8253,8253,5.060614756,1,0,-0.06023157600000051,-1.1762035432232243
89,11:0:11 11:0:41 10007 100 17,2.000276994,3.782418131,3.828799297,122,123,8352,8352,1.828522303,1,0,2.000276994,3.782418131,3.828799297,122,123,8352,8352,1.828522303,1,0,0.0,0.0
90,11:0:11 11:0:41 10045 100 17,2.002389958,10.83812553,10.875060421,1530,1538,65726,65726,8.872670463,2,0,2.002389958,11.400550913,11.444519176,1606,1615,65726,65726,9.442129218,2,0,0.5694587549999994,6.418121324067025
91,11:0:11 11:0:41 10047 100 17,2.002657357,10.071051238,10.109394923,1297,1305,65686,65686,8.106737566,2,0,2.002657357,5.095732262,5.096173663,924,926,65686,65686,3.093516306,2,0,-5.01322126,-61.84018193737592
92,11:0:11 11:0:41 10094 100 17,2.013939116,29.872418849,29.875094047,19185,19212,1049280,1049280,27.861154931,3,0,2.013939116,30.075332918,30.077345118,19599,19627,1049280,1049280,28.063406002,3,0,0.20225107099999917,0.7259249356348916
93,11:0:11 11:0:41 10062 100 17,2.005466344,53.928325437,53.928930637,20393,20410,1049468,1049468,51.923464293,3,0,2.005466344,54.205127475,54.205732675,20704,20721,1049468,1049468,52.200266331,3,0,0.2768020379999996,0.5330962441913112
94,11:0:11 11:0:41 10011 100 17,2.00048939,3.377622709,3.425089677,87,87,8664,8664,1.424600287,1,0,2.00048939,3.377622709,3.425089677,87,87,8664,8664,1.424600287,1,0,0.0,0.0
95,11:0:11 11:0:41 10050 100 17,2.003112554,8.423527475,8.463302752,900,906,66208,66208,6.460190198,2,0,2.003112554,8.966302267,9.005797743,938,945,66208,66208,7.002685189,2,0,0.5424949909999999,8.397508035722385
96,11:0:11 11:0:41 10051 100 17,2.003319953,9.467041727,9.504983006,1147,1154,65558,65558,7.501663053,2,0,2.003319953,9.992867918,10.029892002,1200,1208,65558,65558,8.026572049,2,0,0.5249089960000006,6.997235043635872
97,11:0:11 11:0:41 10054 100 17,2.00357795,10.376962315,10.414728202,1382,1390,65657,65657,8.411150252,2,0,2.00357795,10.892273079,10.92940037,1447,1455,65657,65657,8.92582242,2,0,0.5146721679999988,6.118927287948759
98,11:0:11 11:0:41 10056 100 17,2.003621548,28.573828323,28.608684821,11415,11441,1050000,1050000,26.605063273,3,0,2.003621548,28.930781089,28.962579799,11778,11804,1050000,1050000,26.958958251,3,0,0.3538949779999996,1.3301790503883069
99,11:0:11 11:0:41 10055 100 17,2.003599949,28.816253048,28.833041403,11678,11704,1049744,1049744,26.829441454,3,0,2.003599949,29.151324309,29.166299072,12048,12075,1049744,1049744,27.162699123,3,0,0.3332576689999982,1.242134203842372
100,11:0:21 11:0:41 10097 100 17,2.016796113,28.57830151,28.613158008,11419,11445,1050000,1050000,26.596361895,3,0,2.016796113,28.933482882,28.965300791,11782,11808,1050000,1050000,26.948504678,3,0,0.3521427829999979,1.3240261370717745
