,flow id:,first send:_no_sp,last send:_no_sp,last arrive:_no_sp,send num:_no_sp,receive num:_no_sp,send size:_no_sp,receive size:_no_sp,FCT:_no_sp,origin_pg:_no_sp,transfer delay:_no_sp,first send:_sp,last send:_sp,last arrive:_sp,send num:_sp,receive num:_sp,send size:_sp,receive size:_sp,FCT:_sp,origin_pg:_sp,transfer delay:_sp,FCT Change,FCT % Change
89,11:0:11 11:0:41 10002 100 17,2.00000002,117.58773964,117.588070515,1059,1059,2555,2555,115.588070495,1,0,2.00000002,117.571324742,117.57157813,1059,1059,2555,2555,115.57157811,1,0,-0.016492384999992282,-0.014268241462431623
90,11:0:11 11:0:41 10001 100 17,2.00000001,127.161191518,127.1615057,5635,5635,7993,7993,125.16150569,1,0,2.00000001,129.754182402,129.89280093,5822,5826,7993,7993,127.89280092,1,0,2.7312952300000006,2.1822166607398223
91,11:0:11 11:0:41 10046 100 17,2.00000048,132.977799188,132.978121169,245565,245565,302860,302860,130.978120689,2,0,2.00000048,134.895791528,134.896056201,251347,251349,302860,302860,132.896055721,2,0,1.9179350320000026,1.464317110301215
92,11:0:11 11:0:41 10037 100 17,2.000000385,118.980192861,118.980278738,1845,1845,2148,2148,116.980278353,1,0,2.000000385,118.939337645,118.939406002,1844,1845,2148,2148,116.939405617,1,0,-0.04087273599999719,-0.034939851892521155
93,11:0:11 11:0:41 10003 100 17,2.000000035,129.601655331,129.601967926,2772,2772,7982,7982,127.601967891,1,0,2.000000035,129.908520269,129.908955291,2782,2782,7982,7982,127.908955256,1,0,0.3069873649999977,0.24058199890947765
94,11:0:11 11:0:41 10188 100 17,7.000001631,366.421176774,366.451680586,1313216,1313519,8963993,8963993,359.451678955,3,0,7.000001631,489.914315891,489.943076702,1794518,1794965,8963993,8963993,482.943075071,3,0,123.49139611600003,34.35549292049906
95,11:0:11 11:0:41 10011 100 17,2.000000122,128.618377625,128.61868413,2198,2198,3534,3534,126.618684008,1,0,2.000000122,128.733439004,128.733684469,2208,2208,3534,3534,126.733684347,1,0,0.11500033899999096,0.09082414645276603
96,11:0:11 11:0:41 10025 100 17,2.000000255,121.647219127,121.647537122,1972,1972,2223,2223,119.647536867,1,0,2.000000255,121.675088389,121.675129111,1971,1971,2223,2223,119.675128856,1,0,0.02759198900000115,0.023061058942377023
97,11:0:11 11:0:41 10048 100 17,2.000000509,134.818751402,134.819075587,450388,450391,804459,804459,132.819075078,2,0,2.000000509,137.204575458,137.204899962,461508,461512,804459,804459,135.204899453,2,0,2.3858243749999986,1.796296483467369
98,11:0:11 11:0:41 10083 100 17,2.000001238,351.417694465,351.450639162,1130749,1131035,8572285,8572285,349.450637924,3,0,2.000001238,475.224236855,475.257751764,1593594,1594011,8572285,8572285,473.257750526,3,0,123.80711260200002,35.42907042250875
